,agentura,období,vyberte stranu,vážený průměr,party_average,size,model,agentura1
7533,Kantar,týd 47/20,SPD,0.09057303456446873,SPD,1,9.1,vážený model
7534,Median,týd 47/20,SPD,0.09057303456446873,SPD,1,9.1,vážený model
7535,STEM,týd 47/20,SPD,0.09057303456446873,SPD,1,9.1,vážený model
7536,CVVM,týd 48/20,SPD,0.09214913542359547,SPD,1,9.2,vážený model
7537,Data Collect,týd 48/20,SPD,0.09214913542359547,SPD,1,9.2,vážený model
7538,Ipsos,týd 48/20,SPD,0.09214913542359547,SPD,1,9.2,vážený model
7539,Kantar,týd 48/20,SPD,0.09214913542359547,SPD,1,9.2,vážený model
7540,Median,týd 48/20,SPD,0.09214913542359547,SPD,1,9.2,vážený model
7541,STEM,týd 48/20,SPD,0.09214913542359547,SPD,1,9.2,vážený model
7542,CVVM,týd 49/20,SPD,0.09337488813843887,SPD,1,9.3,vážený model
7543,Data Collect,týd 49/20,SPD,0.09337488813843887,SPD,1,9.3,vážený model
7544,Ipsos,týd 49/20,SPD,0.09337488813843887,SPD,1,9.3,vážený model
7545,Kantar,týd 49/20,SPD,0.09337488813843887,SPD,1,9.3,vážený model
7546,Median,týd 49/20,SPD,0.09337488813843887,SPD,1,9.3,vážený model
7547,STEM,týd 49/20,SPD,0.09337488813843887,SPD,1,9.3,vážený model
7548,CVVM,týd 50/20,SPD,0.0946165687412062,SPD,1,9.5,vážený model
7549,Data Collect,týd 50/20,SPD,0.0946165687412062,SPD,1,9.5,vážený model
7550,Ipsos,týd 50/20,SPD,0.0946165687412062,SPD,1,9.5,vážený model
7551,Kantar,týd 50/20,SPD,0.0946165687412062,SPD,1,9.5,vážený model
7552,Median,týd 50/20,SPD,0.0946165687412062,SPD,1,9.5,vážený model
7553,STEM,týd 50/20,SPD,0.0946165687412062,SPD,1,9.5,vážený model
7554,CVVM,týd 51/20,SPD,0.09581104071691567,SPD,1,9.6,vážený model
7555,Data Collect,týd 51/20,SPD,0.09581104071691567,SPD,1,9.6,vážený model
7556,Ipsos,týd 51/20,SPD,0.09581104071691567,SPD,1,9.6,vážený model
7557,Kantar,týd 51/20,SPD,0.09581104071691567,SPD,1,9.6,vážený model
7558,Median,týd 51/20,SPD,0.09581104071691567,SPD,1,9.6,vážený model
7559,STEM,týd 51/20,SPD,0.09581104071691567,SPD,1,9.6,vážený model
7560,CVVM,týd 52/20,SPD,0.09690432574587492,SPD,1,9.7,vážený model
7561,Data Collect,týd 52/20,SPD,0.09690432574587492,SPD,1,9.7,vážený model
7562,Ipsos,týd 52/20,SPD,0.09690432574587492,SPD,1,9.7,vážený model
7563,Kantar,týd 52/20,SPD,0.09690432574587492,SPD,1,9.7,vážený model
7564,Median,týd 52/20,SPD,0.09690432574587492,SPD,1,9.7,vážený model
7565,STEM,týd 52/20,SPD,0.09690432574587492,SPD,1,9.7,vážený model
7566,CVVM,týd 53/20,SPD,0.09786035596157598,SPD,1,9.8,vážený model
7567,Data Collect,týd 53/20,SPD,0.09786035596157598,SPD,1,9.8,vážený model
7568,Ipsos,týd 53/20,SPD,0.09786035596157598,SPD,1,9.8,vážený model
7569,Kantar,týd 53/20,SPD,0.09786035596157598,SPD,1,9.8,vážený model
7570,Median,týd 53/20,SPD,0.09786035596157598,SPD,1,9.8,vážený model
7571,STEM,týd 53/20,SPD,0.09786035596157598,SPD,1,9.8,vážený model
7572,CVVM,týd 01/21,SPD,0.0986635670715016,SPD,1,9.9,vážený model
7573,Data Collect,týd 01/21,SPD,0.0986635670715016,SPD,1,9.9,vážený model
7574,Ipsos,týd 01/21,SPD,0.0986635670715016,SPD,1,9.9,vážený model
7575,Kantar,týd 01/21,SPD,0.0986635670715016,SPD,1,9.9,vážený model
7576,Median,týd 01/21,SPD,0.0986635670715016,SPD,1,9.9,vážený model
7577,STEM,týd 01/21,SPD,0.0986635670715016,SPD,1,9.9,vážený model
7578,CVVM,týd 02/21,SPD,0.09931600553477984,SPD,1,9.9,vážený model
7579,Data Collect,týd 02/21,SPD,0.09931600553477984,SPD,1,9.9,vážený model
7580,Ipsos,týd 02/21,SPD,0.09931600553477984,SPD,1,9.9,vážený model
7581,Kantar,týd 02/21,SPD,0.09931600553477984,SPD,1,9.9,vážený model
7582,Median,týd 02/21,SPD,0.09931600553477984,SPD,1,9.9,vážený model
7583,STEM,týd 02/21,SPD,0.09931600553477984,SPD,1,9.9,vážený model
7584,CVVM,týd 03/21,SPD,0.10044267729980627,SPD,1,10.0,vážený model
7585,Data Collect,týd 03/21,SPD,0.10044267729980627,SPD,1,10.0,vážený model
7586,Ipsos,týd 03/21,SPD,0.10044267729980627,SPD,1,10.0,vážený model
7587,Kantar,týd 03/21,SPD,0.10044267729980627,SPD,1,10.0,vážený model
7588,Median,týd 03/21,SPD,0.10044267729980627,SPD,1,10.0,vážený model
7589,STEM,týd 03/21,SPD,0.10044267729980627,SPD,1,10.0,vážený model
7590,CVVM,týd 04/21,SPD,0.1017039207810161,SPD,1,10.2,vážený model
7591,Data Collect,týd 04/21,SPD,0.1017039207810161,SPD,1,10.2,vážený model
7592,Ipsos,týd 04/21,SPD,0.1017039207810161,SPD,1,10.2,vážený model
7593,Kantar,týd 04/21,SPD,0.1017039207810161,SPD,1,10.2,vážený model
7594,Median,týd 04/21,SPD,0.1017039207810161,SPD,1,10.2,vážený model
7595,STEM,týd 04/21,SPD,0.1017039207810161,SPD,1,10.2,vážený model
7596,CVVM,týd 05/21,SPD,0.10293763048064265,SPD,1,10.3,vážený model
7597,Data Collect,týd 05/21,SPD,0.10293763048064265,SPD,1,10.3,vážený model
7598,Ipsos,týd 05/21,SPD,0.10293763048064265,SPD,1,10.3,vážený model
7599,Kantar,týd 05/21,SPD,0.10293763048064265,SPD,1,10.3,vážený model
7600,Median,týd 05/21,SPD,0.10293763048064265,SPD,1,10.3,vážený model
7601,STEM,týd 05/21,SPD,0.10293763048064265,SPD,1,10.3,vážený model
7602,CVVM,týd 06/21,SPD,0.10406367310399947,SPD,1,10.4,vážený model
7603,Data Collect,týd 06/21,SPD,0.10406367310399947,SPD,1,10.4,vážený model
7604,Ipsos,týd 06/21,SPD,0.10406367310399947,SPD,1,10.4,vážený model
7605,Kantar,týd 06/21,SPD,0.10406367310399947,SPD,1,10.4,vážený model
7606,Median,týd 06/21,SPD,0.10406367310399947,SPD,1,10.4,vážený model
7607,STEM,týd 06/21,SPD,0.10406367310399947,SPD,1,10.4,vážený model
7608,CVVM,týd 07/21,SPD,0.1051505911972558,SPD,1,10.5,vážený model
7609,Data Collect,týd 07/21,SPD,0.1051505911972558,SPD,1,10.5,vážený model
7610,Ipsos,týd 07/21,SPD,0.1051505911972558,SPD,1,10.5,vážený model
7611,Kantar,týd 07/21,SPD,0.1051505911972558,SPD,1,10.5,vážený model
7612,Median,týd 07/21,SPD,0.1051505911972558,SPD,1,10.5,vážený model
7613,STEM,týd 07/21,SPD,0.1051505911972558,SPD,1,10.5,vážený model
7614,CVVM,týd 08/21,SPD,0.10645174388120157,SPD,1,10.6,vážený model
7615,Data Collect,týd 08/21,SPD,0.10645174388120157,SPD,1,10.6,vážený model
7616,Ipsos,týd 08/21,SPD,0.10645174388120157,SPD,1,10.6,vážený model
7617,Kantar,týd 08/21,SPD,0.10645174388120157,SPD,1,10.6,vážený model
7618,Median,týd 08/21,SPD,0.10645174388120157,SPD,1,10.6,vážený model
7619,STEM,týd 08/21,SPD,0.10645174388120157,SPD,1,10.6,vážený model
7620,CVVM,týd 09/21,SPD,0.10763409081575824,SPD,1,10.8,vážený model
7621,Data Collect,týd 09/21,SPD,0.10763409081575824,SPD,1,10.8,vážený model
7622,Ipsos,týd 09/21,SPD,0.10763409081575824,SPD,1,10.8,vážený model
7623,Kantar,týd 09/21,SPD,0.10763409081575824,SPD,1,10.8,vážený model
7624,Median,týd 09/21,SPD,0.10763409081575824,SPD,1,10.8,vážený model
7625,STEM,týd 09/21,SPD,0.10763409081575824,SPD,1,10.8,vážený model
7626,CVVM,týd 10/21,SPD,0.108747164970545,SPD,1,10.9,vážený model
7627,Data Collect,týd 10/21,SPD,0.108747164970545,SPD,1,10.9,vážený model
7628,Ipsos,týd 10/21,SPD,0.108747164970545,SPD,1,10.9,vážený model
7629,Kantar,týd 10/21,SPD,0.108747164970545,SPD,1,10.9,vážený model
7630,Median,týd 10/21,SPD,0.108747164970545,SPD,1,10.9,vážený model
7631,STEM,týd 10/21,SPD,0.108747164970545,SPD,1,10.9,vážený model
7632,CVVM,týd 11/21,SPD,0.11005235979735024,SPD,1,11.0,vážený model
7633,Data Collect,týd 11/21,SPD,0.11005235979735024,SPD,1,11.0,vážený model
7634,Ipsos,týd 11/21,SPD,0.11005235979735024,SPD,1,11.0,vážený model
7635,Kantar,týd 11/21,SPD,0.11005235979735024,SPD,1,11.0,vážený model
7636,Median,týd 11/21,SPD,0.11005235979735024,SPD,1,11.0,vážený model
7637,STEM,týd 11/21,SPD,0.11005235979735024,SPD,1,11.0,vážený model
7638,CVVM,týd 12/21,SPD,0.11153722827348143,SPD,1,11.2,vážený model
7639,Data Collect,týd 12/21,SPD,0.11153722827348143,SPD,1,11.2,vážený model
7640,Ipsos,týd 12/21,SPD,0.11153722827348143,SPD,1,11.2,vážený model
7641,Kantar,týd 12/21,SPD,0.11153722827348143,SPD,1,11.2,vážený model
7642,Median,týd 12/21,SPD,0.11153722827348143,SPD,1,11.2,vážený model
7643,STEM,týd 12/21,SPD,0.11153722827348143,SPD,1,11.2,vážený model
7644,CVVM,týd 13/21,SPD,0.11229897951158326,SPD,1,11.2,vážený model
7645,Data Collect,týd 13/21,SPD,0.11229897951158326,SPD,1,11.2,vážený model
7646,Ipsos,týd 13/21,SPD,0.11229897951158326,SPD,1,11.2,vážený model
7647,Kantar,týd 13/21,SPD,0.11229897951158326,SPD,1,11.2,vážený model
7648,Median,týd 13/21,SPD,0.11229897951158326,SPD,1,11.2,vážený model
7649,STEM,týd 13/21,SPD,0.11229897951158326,SPD,1,11.2,vážený model
7650,CVVM,týd 14/21,SPD,0.11259852408442551,SPD,1,11.3,vážený model
7651,Data Collect,týd 14/21,SPD,0.11259852408442551,SPD,1,11.3,vážený model
7652,Ipsos,týd 14/21,SPD,0.11259852408442551,SPD,1,11.3,vážený model
7653,Kantar,týd 14/21,SPD,0.11259852408442551,SPD,1,11.3,vážený model
7654,Median,týd 14/21,SPD,0.11259852408442551,SPD,1,11.3,vážený model
7655,STEM,týd 14/21,SPD,0.11259852408442551,SPD,1,11.3,vážený model
7656,CVVM,týd 15/21,SPD,0.11258169243244795,SPD,1,11.3,vážený model
7657,Data Collect,týd 15/21,SPD,0.11258169243244795,SPD,1,11.3,vážený model
7658,Ipsos,týd 15/21,SPD,0.11258169243244795,SPD,1,11.3,vážený model
7659,Kantar,týd 15/21,SPD,0.11258169243244795,SPD,1,11.3,vážený model
7660,Median,týd 15/21,SPD,0.11258169243244795,SPD,1,11.3,vážený model
7661,STEM,týd 15/21,SPD,0.11258169243244795,SPD,1,11.3,vážený model
7662,CVVM,týd 16/21,SPD,0.11236957374176446,SPD,1,11.2,vážený model
7663,Data Collect,týd 16/21,SPD,0.11236957374176446,SPD,1,11.2,vážený model
7664,Ipsos,týd 16/21,SPD,0.11236957374176446,SPD,1,11.2,vážený model
7665,Kantar,týd 16/21,SPD,0.11236957374176446,SPD,1,11.2,vážený model
7666,Median,týd 16/21,SPD,0.11236957374176446,SPD,1,11.2,vážený model
7667,STEM,týd 16/21,SPD,0.11236957374176446,SPD,1,11.2,vážený model
7668,CVVM,týd 17/21,SPD,0.11199478242463515,SPD,1,11.2,vážený model
7669,Data Collect,týd 17/21,SPD,0.11199478242463515,SPD,1,11.2,vážený model
7670,Ipsos,týd 17/21,SPD,0.11199478242463515,SPD,1,11.2,vážený model
7671,Kantar,týd 17/21,SPD,0.11199478242463515,SPD,1,11.2,vážený model
7672,Median,týd 17/21,SPD,0.11199478242463515,SPD,1,11.2,vážený model
7673,STEM,týd 17/21,SPD,0.11199478242463515,SPD,1,11.2,vážený model
7674,CVVM,týd 18/21,SPD,0.1115755680695539,SPD,1,11.2,vážený model
7675,Data Collect,týd 18/21,SPD,0.1115755680695539,SPD,1,11.2,vážený model
7676,Ipsos,týd 18/21,SPD,0.1115755680695539,SPD,1,11.2,vážený model
7677,Kantar,týd 18/21,SPD,0.1115755680695539,SPD,1,11.2,vážený model
7678,Median,týd 18/21,SPD,0.1115755680695539,SPD,1,11.2,vážený model
7679,STEM,týd 18/21,SPD,0.1115755680695539,SPD,1,11.2,vážený model
7680,CVVM,týd 19/21,SPD,0.11100891182385798,SPD,1,11.1,vážený model
7681,Data Collect,týd 19/21,SPD,0.11100891182385798,SPD,1,11.1,vážený model
7682,Ipsos,týd 19/21,SPD,0.11100891182385798,SPD,1,11.1,vážený model
7683,Kantar,týd 19/21,SPD,0.11100891182385798,SPD,1,11.1,vážený model
7684,Median,týd 19/21,SPD,0.11100891182385798,SPD,1,11.1,vážený model
7685,STEM,týd 19/21,SPD,0.11100891182385798,SPD,1,11.1,vážený model
7686,CVVM,týd 20/21,SPD,0.11005668342419778,SPD,1,11.0,vážený model
7687,Data Collect,týd 20/21,SPD,0.11005668342419778,SPD,1,11.0,vážený model
7688,Ipsos,týd 20/21,SPD,0.11005668342419778,SPD,1,11.0,vážený model
7689,Kantar,týd 20/21,SPD,0.11005668342419778,SPD,1,11.0,vážený model
7690,Median,týd 20/21,SPD,0.11005668342419778,SPD,1,11.0,vážený model
7691,STEM,týd 20/21,SPD,0.11005668342419778,SPD,1,11.0,vážený model
7692,CVVM,týd 21/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7693,Data Collect,týd 21/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7694,Ipsos,týd 21/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7695,Kantar,týd 21/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7696,Median,týd 21/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7697,STEM,týd 21/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7698,CVVM,týd 22/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7699,Data Collect,týd 22/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7700,Ipsos,týd 22/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7701,Kantar,týd 22/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7702,Median,týd 22/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7703,STEM,týd 22/21,SPD,0.11002180818000408,SPD,1,11.0,vážený model
7704,CVVM,týd 01/21,SPOLU,0.19501746864308192,SPOLU,1,19.5,vážený model
7705,Data Collect,týd 01/21,SPOLU,0.19501746864308192,SPOLU,1,19.5,vážený model
7706,Ipsos,týd 01/21,SPOLU,0.19501746864308192,SPOLU,1,19.5,vážený model
7707,Kantar,týd 01/21,SPOLU,0.19501746864308192,SPOLU,1,19.5,vážený model
7708,Median,týd 01/21,SPOLU,0.19501746864308192,SPOLU,1,19.5,vážený model
7709,STEM,týd 01/21,SPOLU,0.19501746864308192,SPOLU,1,19.5,vážený model
7710,CVVM,týd 02/21,SPOLU,0.1950174686430819,SPOLU,1,19.5,vážený model
7711,Data Collect,týd 02/21,SPOLU,0.1950174686430819,SPOLU,1,19.5,vážený model
7712,Ipsos,týd 02/21,SPOLU,0.1950174686430819,SPOLU,1,19.5,vážený model
7713,Kantar,týd 02/21,SPOLU,0.1950174686430819,SPOLU,1,19.5,vážený model
7714,Median,týd 02/21,SPOLU,0.1950174686430819,SPOLU,1,19.5,vážený model
7715,STEM,týd 02/21,SPOLU,0.1950174686430819,SPOLU,1,19.5,vážený model
7716,CVVM,týd 03/21,SPOLU,0.19480702769460953,SPOLU,1,19.5,vážený model
7717,Data Collect,týd 03/21,SPOLU,0.19480702769460953,SPOLU,1,19.5,vážený model
7718,Ipsos,týd 03/21,SPOLU,0.19480702769460953,SPOLU,1,19.5,vážený model
7719,Kantar,týd 03/21,SPOLU,0.19480702769460953,SPOLU,1,19.5,vážený model
7720,Median,týd 03/21,SPOLU,0.19480702769460953,SPOLU,1,19.5,vážený model
7721,STEM,týd 03/21,SPOLU,0.19480702769460953,SPOLU,1,19.5,vážený model
7722,CVVM,týd 04/21,SPOLU,0.19422463710786314,SPOLU,1,19.4,vážený model
7723,Data Collect,týd 04/21,SPOLU,0.19422463710786314,SPOLU,1,19.4,vážený model
7724,Ipsos,týd 04/21,SPOLU,0.19422463710786314,SPOLU,1,19.4,vážený model
7725,Kantar,týd 04/21,SPOLU,0.19422463710786314,SPOLU,1,19.4,vážený model
7726,Median,týd 04/21,SPOLU,0.19422463710786314,SPOLU,1,19.4,vážený model
7727,STEM,týd 04/21,SPOLU,0.19422463710786314,SPOLU,1,19.4,vážený model
7728,CVVM,týd 05/21,SPOLU,0.1936771757172751,SPOLU,1,19.4,vážený model
7729,Data Collect,týd 05/21,SPOLU,0.1936771757172751,SPOLU,1,19.4,vážený model
7730,Ipsos,týd 05/21,SPOLU,0.1936771757172751,SPOLU,1,19.4,vážený model
7731,Kantar,týd 05/21,SPOLU,0.1936771757172751,SPOLU,1,19.4,vážený model
7732,Median,týd 05/21,SPOLU,0.1936771757172751,SPOLU,1,19.4,vážený model
7733,STEM,týd 05/21,SPOLU,0.1936771757172751,SPOLU,1,19.4,vážený model
7734,CVVM,týd 06/21,SPOLU,0.19319310495620265,SPOLU,1,19.3,vážený model
7735,Data Collect,týd 06/21,SPOLU,0.19319310495620265,SPOLU,1,19.3,vážený model
7736,Ipsos,týd 06/21,SPOLU,0.19319310495620265,SPOLU,1,19.3,vážený model
7737,Kantar,týd 06/21,SPOLU,0.19319310495620265,SPOLU,1,19.3,vážený model
7738,Median,týd 06/21,SPOLU,0.19319310495620265,SPOLU,1,19.3,vážený model
7739,STEM,týd 06/21,SPOLU,0.19319310495620265,SPOLU,1,19.3,vážený model
7740,CVVM,týd 07/21,SPOLU,0.19284751153144258,SPOLU,1,19.3,vážený model
7741,Data Collect,týd 07/21,SPOLU,0.19284751153144258,SPOLU,1,19.3,vážený model
7742,Ipsos,týd 07/21,SPOLU,0.19284751153144258,SPOLU,1,19.3,vážený model
7743,Kantar,týd 07/21,SPOLU,0.19284751153144258,SPOLU,1,19.3,vážený model
7744,Median,týd 07/21,SPOLU,0.19284751153144258,SPOLU,1,19.3,vážený model
7745,STEM,týd 07/21,SPOLU,0.19284751153144258,SPOLU,1,19.3,vážený model
7746,CVVM,týd 08/21,SPOLU,0.1923985229500747,SPOLU,1,19.2,vážený model
7747,Data Collect,týd 08/21,SPOLU,0.1923985229500747,SPOLU,1,19.2,vážený model
7748,Ipsos,týd 08/21,SPOLU,0.1923985229500747,SPOLU,1,19.2,vážený model
7749,Kantar,týd 08/21,SPOLU,0.1923985229500747,SPOLU,1,19.2,vážený model
7750,Median,týd 08/21,SPOLU,0.1923985229500747,SPOLU,1,19.2,vážený model
7751,STEM,týd 08/21,SPOLU,0.1923985229500747,SPOLU,1,19.2,vážený model
7752,CVVM,týd 09/21,SPOLU,0.19255275154216825,SPOLU,1,19.3,vážený model
7753,Data Collect,týd 09/21,SPOLU,0.19255275154216825,SPOLU,1,19.3,vážený model
7754,Ipsos,týd 09/21,SPOLU,0.19255275154216825,SPOLU,1,19.3,vážený model
7755,Kantar,týd 09/21,SPOLU,0.19255275154216825,SPOLU,1,19.3,vážený model
7756,Median,týd 09/21,SPOLU,0.19255275154216825,SPOLU,1,19.3,vážený model
7757,STEM,týd 09/21,SPOLU,0.19255275154216825,SPOLU,1,19.3,vážený model
7758,CVVM,týd 10/21,SPOLU,0.1926973960161653,SPOLU,1,19.3,vážený model
7759,Data Collect,týd 10/21,SPOLU,0.1926973960161653,SPOLU,1,19.3,vážený model
7760,Ipsos,týd 10/21,SPOLU,0.1926973960161653,SPOLU,1,19.3,vážený model
7761,Kantar,týd 10/21,SPOLU,0.1926973960161653,SPOLU,1,19.3,vážený model
7762,Median,týd 10/21,SPOLU,0.1926973960161653,SPOLU,1,19.3,vážený model
7763,STEM,týd 10/21,SPOLU,0.1926973960161653,SPOLU,1,19.3,vážený model
7764,CVVM,týd 11/21,SPOLU,0.19276869901694016,SPOLU,1,19.3,vážený model
7765,Data Collect,týd 11/21,SPOLU,0.19276869901694016,SPOLU,1,19.3,vážený model
7766,Ipsos,týd 11/21,SPOLU,0.19276869901694016,SPOLU,1,19.3,vážený model
7767,Kantar,týd 11/21,SPOLU,0.19276869901694016,SPOLU,1,19.3,vážený model
7768,Median,týd 11/21,SPOLU,0.19276869901694016,SPOLU,1,19.3,vážený model
7769,STEM,týd 11/21,SPOLU,0.19276869901694016,SPOLU,1,19.3,vážený model
7770,CVVM,týd 12/21,SPOLU,0.19294943200764197,SPOLU,1,19.3,vážený model
7771,Data Collect,týd 12/21,SPOLU,0.19294943200764197,SPOLU,1,19.3,vážený model
7772,Ipsos,týd 12/21,SPOLU,0.19294943200764197,SPOLU,1,19.3,vážený model
7773,Kantar,týd 12/21,SPOLU,0.19294943200764197,SPOLU,1,19.3,vážený model
7774,Median,týd 12/21,SPOLU,0.19294943200764197,SPOLU,1,19.3,vážený model
7775,STEM,týd 12/21,SPOLU,0.19294943200764197,SPOLU,1,19.3,vážený model
7776,CVVM,týd 13/21,SPOLU,0.19340381652180194,SPOLU,1,19.3,vážený model
7777,Data Collect,týd 13/21,SPOLU,0.19340381652180194,SPOLU,1,19.3,vážený model
7778,Ipsos,týd 13/21,SPOLU,0.19340381652180194,SPOLU,1,19.3,vážený model
7779,Kantar,týd 13/21,SPOLU,0.19340381652180194,SPOLU,1,19.3,vážený model
7780,Median,týd 13/21,SPOLU,0.19340381652180194,SPOLU,1,19.3,vážený model
7781,STEM,týd 13/21,SPOLU,0.19340381652180194,SPOLU,1,19.3,vážený model
7782,CVVM,týd 14/21,SPOLU,0.19407550244840335,SPOLU,1,19.4,vážený model
7783,Data Collect,týd 14/21,SPOLU,0.19407550244840335,SPOLU,1,19.4,vážený model
7784,Ipsos,týd 14/21,SPOLU,0.19407550244840335,SPOLU,1,19.4,vážený model
7785,Kantar,týd 14/21,SPOLU,0.19407550244840335,SPOLU,1,19.4,vážený model
7786,Median,týd 14/21,SPOLU,0.19407550244840335,SPOLU,1,19.4,vážený model
7787,STEM,týd 14/21,SPOLU,0.19407550244840335,SPOLU,1,19.4,vážený model
7788,CVVM,týd 15/21,SPOLU,0.19489078296693899,SPOLU,1,19.5,vážený model
7789,Data Collect,týd 15/21,SPOLU,0.19489078296693899,SPOLU,1,19.5,vážený model
7790,Ipsos,týd 15/21,SPOLU,0.19489078296693899,SPOLU,1,19.5,vážený model
7791,Kantar,týd 15/21,SPOLU,0.19489078296693899,SPOLU,1,19.5,vážený model
7792,Median,týd 15/21,SPOLU,0.19489078296693899,SPOLU,1,19.5,vážený model
7793,STEM,týd 15/21,SPOLU,0.19489078296693899,SPOLU,1,19.5,vážený model
7794,CVVM,týd 16/21,SPOLU,0.19639464946574448,SPOLU,1,19.6,vážený model
7795,Data Collect,týd 16/21,SPOLU,0.19639464946574448,SPOLU,1,19.6,vážený model
7796,Ipsos,týd 16/21,SPOLU,0.19639464946574448,SPOLU,1,19.6,vážený model
7797,Kantar,týd 16/21,SPOLU,0.19639464946574448,SPOLU,1,19.6,vážený model
7798,Median,týd 16/21,SPOLU,0.19639464946574448,SPOLU,1,19.6,vážený model
7799,STEM,týd 16/21,SPOLU,0.19639464946574448,SPOLU,1,19.6,vážený model
7800,CVVM,týd 17/21,SPOLU,0.1977420850437836,SPOLU,1,19.8,vážený model
7801,Data Collect,týd 17/21,SPOLU,0.1977420850437836,SPOLU,1,19.8,vážený model
7802,Ipsos,týd 17/21,SPOLU,0.1977420850437836,SPOLU,1,19.8,vážený model
7803,Kantar,týd 17/21,SPOLU,0.1977420850437836,SPOLU,1,19.8,vážený model
7804,Median,týd 17/21,SPOLU,0.1977420850437836,SPOLU,1,19.8,vážený model
7805,STEM,týd 17/21,SPOLU,0.1977420850437836,SPOLU,1,19.8,vážený model
7806,CVVM,týd 18/21,SPOLU,0.19924763491183722,SPOLU,1,19.9,vážený model
7807,Data Collect,týd 18/21,SPOLU,0.19924763491183722,SPOLU,1,19.9,vážený model
7808,Ipsos,týd 18/21,SPOLU,0.19924763491183722,SPOLU,1,19.9,vážený model
7809,Kantar,týd 18/21,SPOLU,0.19924763491183722,SPOLU,1,19.9,vážený model
7810,Median,týd 18/21,SPOLU,0.19924763491183722,SPOLU,1,19.9,vážený model
7811,STEM,týd 18/21,SPOLU,0.19924763491183722,SPOLU,1,19.9,vážený model
7812,CVVM,týd 19/21,SPOLU,0.20081334441649354,SPOLU,1,20.1,vážený model
7813,Data Collect,týd 19/21,SPOLU,0.20081334441649354,SPOLU,1,20.1,vážený model
7814,Ipsos,týd 19/21,SPOLU,0.20081334441649354,SPOLU,1,20.1,vážený model
